Unnamed: 0,id,age,location_x,location_y,kw_or_chr
3042,2.16.2.3,40,-5.349537166666666,36.15046283333333,X
3043,2.16.3.0,51,-5.349537166666666,36.15046283333333,X
3044,2.16.3.1,84,-5.349537166666666,36.15046283333333,X
3045,2.16.3.2,36,-5.349537166666666,36.15046283333333,X
3046,2.16.3.3,39,-5.349537166666666,36.15046283333333,X
3047,2.16.4.0,63,-5.349537166666666,36.15046283333333,X
3048,2.16.4.1,58,-5.349537166666666,36.15046283333333,X
3049,2.16.5.0,89,-5.349537166666666,36.15046283333333,X
3050,2.16.5.1,48,-5.349537166666666,36.15046283333333,X
3051,2.16.5.2,59,-5.349537166666666,36.15046283333333,X
3052,2.16.5.3,55,-5.349537166666666,36.15046283333333,X
3053,2.16.5.4,75,-5.349537166666666,36.15046283333333,X
3054,2.16.6.0,52,-5.349537166666666,36.15046283333333,X
3055,2.16.7.0,67,-5.349537166666666,36.15046283333333,X
3056,2.16.7.1,64,-5.349537166666666,36.15046283333333,X
3057,2.16.8.0,62,-5.349537166666666,36.15046283333333,X
3058,2.16.8.1,68,-5.349537166666666,36.15046283333333,X
3059,2.16.9.0,56,-5.349537166666666,36.15046283333333,X
3060,2.16.9.1,88,-5.349537166666666,36.15046283333333,X
3061,2.16.9.2,31,-5.349537166666666,36.15046283333333,X
3062,2.16.9.3,28,-5.349537166666666,36.15046283333333,X
3063,2.16.10.0,70,-5.349537166666666,36.15046283333333,X
3064,2.16.10.1,68,-5.349537166666666,36.15046283333333,X
3065,2.16.11.0,33,-5.349537166666666,36.15046283333333,X
3066,2.16.12.0,66,-5.349537166666666,36.15046283333333,X
3067,2.16.12.1,61,-5.349537166666666,36.15046283333333,X
3068,2.16.13.0,61,-5.349537166666666,36.15046283333333,X
3069,2.16.14.0,54,-5.349537166666666,36.15046283333333,X
3070,2.16.14.1,35,-5.349537166666666,36.15046283333333,X
3071,2.16.14.2,41,-5.349537166666666,36.15046283333333,X
3072,2.16.14.3,72,-5.349537166666666,36.15046283333333,X
3073,2.16.15.0,55,-5.349537166666666,36.15046283333333,X
3074,2.16.15.1,3,-5.349537166666666,36.15046283333333,X
3075,2.16.15.2,46,-5.349537166666666,36.15046283333333,X
3076,2.16.16.0,51,-5.349537166666666,36.15046283333333,X
3077,2.16.17.0,77,-5.349537166666666,36.15046283333333,X
3078,2.16.18.0,49,-5.349537166666666,36.15046283333333,X
3079,2.16.19.0,34,-5.349537166666666,36.15046283333333,X
3080,2.16.19.1,44,-5.349537166666666,36.15046283333333,X
3081,2.16.19.2,35,-5.349537166666666,36.15046283333333,X
3082,2.16.20.0,55,-5.349537166666666,36.15046283333333,X
3083,2.16.20.1,51,-5.349537166666666,36.15046283333333,X
3084,2.16.20.2,49,-5.349537166666666,36.15046283333333,X
3085,2.16.21.0,83,-5.349537166666666,36.15046283333333,X
3086,2.16.21.1,99,-5.349537166666666,36.15046283333333,X
3087,2.16.22.0,40,-5.349537166666666,36.15046283333333,X
3088,2.16.23.0,36,-5.349537166666666,36.15046283333333,X
3089,2.16.24.0,42,-5.349537166666666,36.15046283333333,X
3090,2.16.25.0,35,-5.349537166666666,36.15046283333333,X
3091,2.16.25.1,20,-5.349537166666666,36.15046283333333,X
3092,2.16.25.2,34,-5.349537166666666,36.15046283333333,X
3093,2.16.25.3,34,-5.349537166666666,36.15046283333333,X
3094,2.16.26.0,32,-5.349537166666666,36.15046283333333,X
3095,2.16.26.1,36,-5.349537166666666,36.15046283333333,X
3096,2.16.26.2,38,-5.349537166666666,36.15046283333333,X
3097,2.16.26.3,55,-5.349537166666666,36.15046283333333,X
3098,2.16.27.0,47,-5.349537166666666,36.15046283333333,X
3099,2.16.27.1,38,-5.349537166666666,36.15046283333333,X
3100,2.16.27.2,38,-5.349537166666666,36.15046283333333,X
3101,2.16.28.0,85,-5.349537166666666,36.15046283333333,X
3102,2.16.28.1,84,-5.349537166666666,36.15046283333333,X
3103,2.16.29.0,53,-5.349537166666666,36.15046283333333,X
3104,2.16.29.1,49,-5.349537166666666,36.15046283333333,X
3105,2.16.30.0,4,-5.349537166666666,36.15046283333333,X
3106,2.16.30.1,48,-5.349537166666666,36.15046283333333,X
3107,2.16.30.2,50,-5.349537166666666,36.15046283333333,X
3108,2.16.30.3,54,-5.349537166666666,36.15046283333333,X
3109,2.16.31.0,69,-5.349537166666666,36.15046283333333,X
3110,2.16.32.0,80,-5.349537166666666,36.15046283333333,X
3111,2.16.33.0,66,-5.349537166666666,36.15046283333333,X
3112,2.16.34.0,29,-5.349537166666666,36.15046283333333,X
3113,2.16.34.1,27,-5.349537166666666,36.15046283333333,X
3114,2.16.35.0,73,-5.349537166666666,36.15046283333333,X
3115,2.16.35.1,34,-5.349537166666666,36.15046283333333,X
3116,2.16.35.2,37,-5.349537166666666,36.15046283333333,X
3117,2.16.36.0,68,-5.349537166666666,36.15046283333333,X
3118,2.16.36.1,69,-5.349537166666666,36.15046283333333,X
3119,2.16.37.0,21,-5.349537166666666,36.15046283333333,X
3120,2.16.37.1,15,-5.349537166666666,36.15046283333333,X
3121,2.16.38.0,60,-5.349537166666666,36.15046283333333,X
3122,2.16.38.1,57,-5.349537166666666,36.15046283333333,X
3123,2.16.39.0,12,-5.349537166666666,36.15046283333333,X
3124,2.16.39.1,28,-5.349537166666666,36.15046283333333,X
3125,2.16.39.2,47,-5.349537166666666,36.15046283333333,X
3126,2.16.39.3,47,-5.349537166666666,36.15046283333333,X
3127,2.16.40.0,19,-5.349537166666666,36.15046283333333,X
3128,2.16.40.1,43,-5.349537166666666,36.15046283333333,X
3129,2.16.41.0,52,-5.349537166666666,36.15046283333333,X
3130,2.17.0.0,34,-5.349537166666666,36.15046283333333,X
3131,2.17.0.1,43,-5.349537166666666,36.15046283333333,X
3132,2.17.0.2,61,-5.349537166666666,36.15046283333333,X
3133,2.17.0.3,36,-5.349537166666666,36.15046283333333,X
3134,2.17.0.4,42,-5.349537166666666,36.15046283333333,X
3135,2.17.1.0,2,-5.349537166666666,36.15046283333333,X
3136,2.17.1.1,49,-5.349537166666666,36.15046283333333,X
3137,2.17.1.2,45,-5.349537166666666,36.15046283333333,X
3138,2.17.2.0,47,-5.349537166666666,36.15046283333333,X
3139,2.17.2.1,48,-5.349537166666666,36.15046283333333,X
3140,2.17.2.2,53,-5.349537166666666,36.15046283333333,X
3141,2.17.3.0,34,-5.349537166666666,36.15046283333333,X
3142,2.17.3.1,26,-5.349537166666666,36.15046283333333,X
3143,2.17.3.2,34,-5.349537166666666,36.15046283333333,X
3144,2.17.3.3,31,-5.349537166666666,36.15046283333333,X
3145,2.17.4.0,85,-5.349537166666666,36.15046283333333,X
3146,2.17.4.1,93,-5.349537166666666,36.15046283333333,X
3147,2.17.5.0,84,-5.349537166666666,36.15046283333333,X
3148,2.17.5.1,83,-5.349537166666666,36.15046283333333,X
3149,2.17.6.0,61,-5.349537166666666,36.15046283333333,X
3150,2.17.6.1,44,-5.349537166666666,36.15046283333333,X
3151,2.17.6.2,39,-5.349537166666666,36.15046283333333,X
3152,2.17.7.0,57,-5.349537166666666,36.15046283333333,X
3153,2.17.7.1,63,-5.349537166666666,36.15046283333333,X
3154,2.17.7.2,57,-5.349537166666666,36.15046283333333,X
3155,2.17.8.0,46,-5.349537166666666,36.15046283333333,X
3156,2.17.8.1,70,-5.349537166666666,36.15046283333333,X
3157,2.17.8.2,70,-5.349537166666666,36.15046283333333,X
3158,2.17.9.0,20,-5.349537166666666,36.15046283333333,X
3159,2.17.9.1,20,-5.349537166666666,36.15046283333333,X
3160,2.17.10.0,64,-5.349537166666666,36.15046283333333,X
3161,2.17.10.1,60,-5.349537166666666,36.15046283333333,X
3162,2.17.11.0,50,-5.349537166666666,36.15046283333333,X
3163,2.17.12.0,31,-5.349537166666666,36.15046283333333,X
3164,2.17.13.0,59,-5.349537166666666,36.15046283333333,X
3165,2.17.13.1,56,-5.349537166666666,36.15046283333333,X
3166,2.17.14.0,11,-5.349537166666666,36.15046283333333,X
3167,2.17.14.1,35,-5.349537166666666,36.15046283333333,X
3168,2.17.14.2,36,-5.349537166666666,36.15046283333333,X
3169,2.17.15.0,79,-5.349537166666666,36.15046283333333,X
3170,2.17.15.1,66,-5.349537166666666,36.15046283333333,X
3171,2.17.15.2,44,-5.349537166666666,36.15046283333333,X
3172,2.17.15.3,42,-5.349537166666666,36.15046283333333,X
3173,2.17.16.0,45,-5.349537166666666,36.15046283333333,X
3174,2.17.16.1,63,-5.349537166666666,36.15046283333333,X
3175,2.17.16.2,53,-5.349537166666666,36.15046283333333,X
3176,2.17.16.3,54,-5.349537166666666,36.15046283333333,X
3177,2.17.17.0,53,-5.349537166666666,36.15046283333333,X
3178,2.17.17.1,50,-5.349537166666666,36.15046283333333,X
3179,2.17.18.0,74,-5.349537166666666,36.15046283333333,X
3180,2.17.19.0,49,-5.349537166666666,36.15046283333333,X
3181,2.17.19.1,9,-5.349537166666666,36.15046283333333,X
3182,2.17.19.2,96,-5.349537166666666,36.15046283333333,X
3183,2.17.19.3,21,-5.349537166666666,36.15046283333333,X
3184,2.17.19.4,40,-5.349537166666666,36.15046283333333,X
3185,2.17.19.5,40,-5.349537166666666,36.15046283333333,X
3186,2.17.20.0,46,-5.349537166666666,36.15046283333333,X
3187,2.17.20.1,15,-5.349537166666666,36.15046283333333,X
3188,2.17.20.2,38,-5.349537166666666,36.15046283333333,X
3189,2.17.20.3,38,-5.349537166666666,36.15046283333333,X
3190,2.17.21.0,39,-5.349537166666666,36.15046283333333,X
3191,2.17.22.0,78,-5.349537166666666,36.15046283333333,X
3192,2.17.22.1,86,-5.349537166666666,36.15046283333333,X
3193,2.17.23.0,31,-5.349537166666666,36.15046283333333,X
3194,2.17.23.1,46,-5.349537166666666,36.15046283333333,X
3195,2.17.23.2,44,-5.349537166666666,36.15046283333333,X
3196,2.17.24.0,23,-5.349537166666666,36.15046283333333,X
3197,2.17.24.1,21,-5.349537166666666,36.15046283333333,X
3198,2.17.25.0,62,-5.349537166666666,36.15046283333333,X
3199,2.17.26.0,90,-5.349537166666666,36.15046283333333,C
3200,2.17.27.0,50,-5.349537166666666,36.15046283333333,W
3201,2.17.28.0,27,-5.349537166666666,36.15046283333333,X
3202,2.17.28.1,54,-5.349537166666666,36.15046283333333,X
3203,2.17.28.2,50,-5.349537166666666,36.15046283333333,X
3204,2.17.28.3,72,-5.349537166666666,36.15046283333333,X
3205,2.17.29.0,60,-5.349537166666666,36.15046283333333,X
3206,2.17.30.0,50,-5.349537166666666,36.15046283333333,X
3207,2.17.30.1,27,-5.349537166666666,36.15046283333333,X
3208,2.17.30.2,32,-5.349537166666666,36.15046283333333,X
3209,2.17.31.0,61,-5.349537166666666,36.15046283333333,X
3210,2.17.31.1,63,-5.349537166666666,36.15046283333333,X
3211,2.18.0.0,60,-5.349537166666666,36.15046283333333,X
3212,2.18.1.0,30,-5.349537166666666,36.15046283333333,X
3213,2.18.1.1,72,-5.349537166666666,36.15046283333333,X
3214,2.18.1.2,54,-5.349537166666666,36.15046283333333,X
3215,2.18.1.3,42,-5.349537166666666,36.15046283333333,X
3216,2.18.1.4,46,-5.349537166666666,36.15046283333333,X
3217,2.18.2.0,18,-5.349537166666666,36.15046283333333,X
3218,2.18.2.1,20,-5.349537166666666,36.15046283333333,X
3219,2.18.3.0,73,-5.349537166666666,36.15046283333333,X
3220,2.18.4.0,69,-5.349537166666666,36.15046283333333,X
3221,2.18.5.0,31,-5.349537166666666,36.15046283333333,X
3222,2.18.5.1,22,-5.349537166666666,36.15046283333333,X
3223,2.18.5.2,24,-5.349537166666666,36.15046283333333,X
3224,2.18.6.0,13,-5.349537166666666,36.15046283333333,X
3225,2.18.6.1,43,-5.349537166666666,36.15046283333333,X
3226,2.18.6.2,49,-5.349537166666666,36.15046283333333,X
3227,2.18.7.0,54,-5.349537166666666,36.15046283333333,X
3228,2.18.7.1,45,-5.349537166666666,36.15046283333333,X
3229,2.18.7.2,45,-5.349537166666666,36.15046283333333,X
3230,2.18.7.3,49,-5.349537166666666,36.15046283333333,X
3231,2.18.8.0,88,-5.349537166666666,36.15046283333333,X
3232,2.18.8.1,74,-5.349537166666666,36.15046283333333,X
3233,2.18.8.2,68,-5.349537166666666,36.15046283333333,X
3234,2.18.9.0,54,-5.349537166666666,36.15046283333333,X
3235,2.18.9.1,53,-5.349537166666666,36.15046283333333,X
3236,2.18.10.0,24,-5.349537166666666,36.15046283333333,X
3237,2.18.10.1,72,-5.349537166666666,36.15046283333333,X
3238,2.18.10.2,41,-5.349537166666666,36.15046283333333,X
3239,2.18.10.3,38,-5.349537166666666,36.15046283333333,X
3240,2.18.10.4,64,-5.349537166666666,36.15046283333333,X
3241,2.18.11.0,86,-5.349537166666666,36.15046283333333,X
3242,2.18.11.1,92,-5.349537166666666,36.15046283333333,X
3243,2.18.12.0,18,-5.349537166666666,36.15046283333333,X
3244,2.18.12.1,38,-5.349537166666666,36.15046283333333,X
3245,2.18.12.2,30,-5.349537166666666,36.15046283333333,X
3246,2.18.12.3,32,-5.349537166666666,36.15046283333333,X
3247,2.18.13.0,63,-5.349537166666666,36.15046283333333,X
3248,2.18.13.1,40,-5.349537166666666,36.15046283333333,X
3249,2.18.13.2,40,-5.349537166666666,36.15046283333333,X
3250,2.18.14.0,66,-5.349537166666666,36.15046283333333,X
3251,2.18.14.1,71,-5.349537166666666,36.15046283333333,X
3252,2.18.15.0,43,-5.349537166666666,36.15046283333333,X
3253,2.18.15.1,36,-5.349537166666666,36.15046283333333,X
3254,2.18.16.0,33,-5.349537166666666,36.15046283333333,X
3255,2.18.16.1,33,-5.349537166666666,36.15046283333333,X
3256,2.18.16.2,37,-5.349537166666666,36.15046283333333,X
3257,2.18.17.0,79,-5.349537166666666,36.15046283333333,X
3258,2.18.17.1,71,-5.349537166666666,36.15046283333333,X
3259,2.18.17.2,72,-5.349537166666666,36.15046283333333,X
3260,2.18.18.0,73,-5.349537166666666,36.15046283333333,X
3261,2.18.18.1,28,-5.349537166666666,36.15046283333333,X
3262,2.18.18.2,31,-5.349537166666666,36.15046283333333,X
3263,2.18.19.0,50,-5.349537166666666,36.15046283333333,X
3264,2.18.19.1,35,-5.349537166666666,36.15046283333333,X
3265,2.18.19.2,38,-5.349537166666666,36.15046283333333,X
3266,2.18.20.0,62,-5.349537166666666,36.15046283333333,X
3267,2.18.20.1,42,-5.349537166666666,36.15046283333333,X
3268,2.18.20.2,47,-5.349537166666666,36.15046283333333,X
3269,2.18.21.0,54,-5.349537166666666,36.15046283333333,X
3270,2.18.21.1,55,-5.349537166666666,36.15046283333333,X
3271,2.18.22.0,96,-5.349537166666666,36.15046283333333,X
3272,2.18.22.1,28,-5.349537166666666,36.15046283333333,X
3273,2.18.22.2,28,-5.349537166666666,36.15046283333333,X
3274,2.18.23.0,34,-5.349537166666666,36.15046283333333,X
3275,2.18.24.0,91,-5.349537166666666,36.15046283333333,C
3276,2.18.24.1,36,-5.349537166666666,36.15046283333333,X
3277,2.18.24.2,34,-5.349537166666666,36.15046283333333,X
3278,2.18.25.0,94,-5.349537166666666,36.15046283333333,X
3279,2.18.25.1,33,-5.349537166666666,36.15046283333333,X
3280,2.18.25.2,33,-5.349537166666666,36.15046283333333,X
3281,2.18.26.0,55,-5.349537166666666,36.15046283333333,X
3282,2.18.26.1,50,-5.349537166666666,36.15046283333333,X
3283,2.18.27.0,51,-5.349537166666666,36.15046283333333,X
3284,2.18.27.1,52,-5.349537166666666,36.15046283333333,X
3285,2.18.28.0,52,-5.349537166666666,36.15046283333333,X
3286,2.18.28.1,45,-5.349537166666666,36.15046283333333,X
3287,2.18.29.0,48,-5.349537166666666,36.15046283333333,X
3288,2.18.29.1,42,-5.349537166666666,36.15046283333333,X
3289,2.18.29.2,44,-5.349537166666666,36.15046283333333,X
3290,2.18.30.0,64,-5.349537166666666,36.15046283333333,X
3291,2.18.31.0,10,-5.349537166666666,36.15046283333333,X
3292,2.18.31.1,37,-5.349537166666666,36.15046283333333,X
3293,2.18.31.2,50,-5.349537166666666,36.15046283333333,X
3294,2.18.31.3,45,-5.349537166666666,36.15046283333333,X
3295,2.18.31.4,41,-5.349537166666666,36.15046283333333,X
3296,2.18.32.0,36,-5.349537166666666,36.15046283333333,X
3297,2.18.32.1,45,-5.349537166666666,36.15046283333333,X
3298,2.18.32.2,46,-5.349537166666666,36.15046283333333,X
3299,2.18.33.0,24,-5.349537166666666,36.15046283333333,X
3300,2.18.34.0,44,-5.349537166666666,36.15046283333333,X
3301,2.18.34.1,34,-5.349537166666666,36.15046283333333,X
3302,2.18.34.2,32,-5.349537166666666,36.15046283333333,X
3303,2.18.35.0,59,-5.349537166666666,36.15046283333333,X
3304,2.18.35.1,62,-5.349537166666666,36.15046283333333,X
3305,2.19.0.0,92,-5.349537166666666,36.15046283333333,X
3306,2.19.0.1,25,-5.349537166666666,36.15046283333333,X
3307,2.19.0.2,27,-5.349537166666666,36.15046283333333,X
3308,2.19.1.0,78,-5.349537166666666,36.15046283333333,X
3309,2.19.1.1,84,-5.349537166666666,36.15046283333333,X
3310,2.19.2.0,30,-5.349537166666666,36.15046283333333,X
3311,2.19.3.0,59,-5.349537166666666,36.15046283333333,X
3312,2.19.3.1,46,-5.349537166666666,36.15046283333333,X
3313,2.19.3.2,40,-5.349537166666666,36.15046283333333,X
3314,2.19.3.3,39,-5.349537166666666,36.15046283333333,X
3315,2.19.4.0,69,-5.349537166666666,36.15046283333333,X
3316,2.19.4.1,66,-5.349537166666666,36.15046283333333,X
3317,2.19.5.0,60,-5.349537166666666,36.15046283333333,X
3318,2.19.5.1,61,-5.349537166666666,36.15046283333333,X
3319,2.19.6.0,59,-5.349537166666666,36.15046283333333,X
3320,2.19.6.1,1,-5.349537166666666,36.15046283333333,X
3321,2.19.6.2,44,-5.349537166666666,36.15046283333333,X
3322,2.19.6.3,36,-5.349537166666666,36.15046283333333,X
3323,2.19.7.0,25,-5.349537166666666,36.15046283333333,X
3324,2.19.8.0,64,-5.349537166666666,36.15046283333333,X
3325,2.19.8.1,51,-5.349537166666666,36.15046283333333,X
3326,2.19.8.2,30,-5.349537166666666,36.15046283333333,X
3327,2.19.8.3,37,-5.349537166666666,36.15046283333333,X
3328,2.19.9.0,64,-5.349537166666666,36.15046283333333,X
3329,2.19.10.0,26,-5.349537166666666,36.15046283333333,X
3330,2.19.10.1,21,-5.349537166666666,36.15046283333333,X
3331,2.19.11.0,73,-5.349537166666666,36.15046283333333,X
3332,2.19.11.1,4,-5.349537166666666,36.15046283333333,X
3333,2.19.11.2,42,-5.349537166666666,36.15046283333333,X
3334,2.19.11.3,41,-5.349537166666666,36.15046283333333,X
3335,2.19.12.0,29,-5.349537166666666,36.15046283333333,X
3336,2.19.13.0,48,-5.349537166666666,36.15046283333333,X
3337,2.19.13.1,53,-5.349537166666666,36.15046283333333,X
3338,2.19.14.0,52,-5.349537166666666,36.15046283333333,X
3339,2.19.14.1,51,-5.349537166666666,36.15046283333333,X
3340,2.19.15.0,25,-5.349537166666666,36.15046283333333,X
3341,2.19.15.1,34,-5.349537166666666,36.15046283333333,X
3342,2.19.15.2,38,-5.349537166666666,36.15046283333333,X
3343,2.19.16.0,49,-5.349537166666666,36.15046283333333,X
3344,2.19.17.0,72,-5.349537166666666,36.15046283333333,X
3345,2.19.17.1,59,-5.349537166666666,36.15046283333333,X
3346,2.19.17.2,57,-5.349537166666666,36.15046283333333,X
3347,2.19.18.0,74,-5.349537166666666,36.15046283333333,X
3348,2.19.18.1,65,-5.349537166666666,36.15046283333333,X
3349,2.19.18.2,41,-5.349537166666666,36.15046283333333,X
3350,2.19.18.3,43,-5.349537166666666,36.15046283333333,X
3351,2.19.19.0,61,-5.349537166666666,36.15046283333333,X
3352,2.19.19.1,55,-5.349537166666666,36.15046283333333,X
3353,2.19.19.2,57,-5.349537166666666,36.15046283333333,X
3354,2.19.20.0,56,-5.349537166666666,36.15046283333333,X
3355,2.19.20.1,59,-5.349537166666666,36.15046283333333,X
3356,2.19.21.0,47,-5.349537166666666,36.15046283333333,X
3357,2.19.21.1,52,-5.349537166666666,36.15046283333333,X
3358,2.19.22.0,50,-5.349537166666666,36.15046283333333,X
3359,2.19.22.1,57,-5.349537166666666,36.15046283333333,X
3360,2.19.23.0,77,-5.349537166666666,36.15046283333333,X
3361,2.19.23.1,77,-5.349537166666666,36.15046283333333,X
3362,2.19.24.0,34,-5.349537166666666,36.15046283333333,X
3363,2.19.25.0,33,-5.349537166666666,36.15046283333333,X
3364,2.19.25.1,46,-5.349537166666666,36.15046283333333,X
3365,2.19.25.2,48,-5.349537166666666,36.15046283333333,X
3366,2.19.25.3,74,-5.349537166666666,36.15046283333333,X
3367,2.19.26.0,64,-5.349537166666666,36.15046283333333,X
3368,2.19.27.0,38,-5.349537166666666,36.15046283333333,X
3369,2.19.27.1,60,-5.349537166666666,36.15046283333333,X
3370,2.19.27.2,61,-5.349537166666666,36.15046283333333,X
3371,2.19.28.0,45,-5.349537166666666,36.15046283333333,X
3372,2.19.28.1,41,-5.349537166666666,36.15046283333333,X
3373,2.19.28.2,42,-5.349537166666666,36.15046283333333,X
3374,2.19.29.0,73,-5.349537166666666,36.15046283333333,X
3375,2.19.29.1,41,-5.349537166666666,36.15046283333333,X
3376,2.19.29.2,43,-5.349537166666666,36.15046283333333,X
3377,2.19.30.0,58,-5.349537166666666,36.15046283333333,X
3378,2.19.31.0,61,-5.349537166666666,36.15046283333333,X
3379,2.19.31.1,67,-5.349537166666666,36.15046283333333,X
3380,2.19.32.0,62,-5.349537166666666,36.15046283333333,X
3381,2.19.32.1,97,-5.349537166666666,36.15046283333333,X
3382,2.19.32.2,19,-5.349537166666666,36.15046283333333,X
3383,2.19.32.3,72,-5.349537166666666,36.15046283333333,X
3384,2.19.32.4,45,-5.349537166666666,36.15046283333333,X
3385,2.19.32.5,47,-5.349537166666666,36.15046283333333,X
3386,2.19.33.0,79,-5.349537166666666,36.15046283333333,X
3387,2.19.33.1,77,-5.349537166666666,36.15046283333333,X
3388,2.19.33.2,51,-5.349537166666666,36.15046283333333,X
3389,2.19.33.3,46,-5.349537166666666,36.15046283333333,X
3390,2.19.33.4,48,-5.349537166666666,36.15046283333333,X
3391,2.19.33.5,70,-5.349537166666666,36.15046283333333,X
3392,2.20.0.0,26,-5.349537166666666,36.15046283333333,X
3393,2.20.0.1,26,-5.349537166666666,36.15046283333333,X
3394,2.20.0.2,29,-5.349537166666666,36.15046283333333,X
3395,2.20.1.0,78,-5.349537166666666,36.15046283333333,X
3396,2.20.1.1,93,-5.349537166666666,36.15046283333333,X
3397,2.20.2.0,45,-5.349537166666666,36.15046283333333,X
3398,2.20.2.1,45,-5.349537166666666,36.15046283333333,X
3399,2.20.2.2,48,-5.349537166666666,36.15046283333333,X
3400,2.20.2.3,65,-5.349537166666666,36.15046283333333,X
3401,2.20.3.0,76,-5.349537166666666,36.15046283333333,X
3402,2.20.4.0,32,-5.349537166666666,36.15046283333333,X
3403,2.20.4.1,29,-5.349537166666666,36.15046283333333,X
3404,2.20.5.0,46,-5.349537166666666,36.15046283333333,X
3405,2.20.5.1,49,-5.349537166666666,36.15046283333333,X
3406,2.20.6.0,51,-5.349537166666666,36.15046283333333,X
3407,2.20.6.1,55,-5.349537166666666,36.15046283333333,X
3408,2.20.7.0,20,-5.349537166666666,36.15046283333333,X
3409,2.20.7.1,25,-5.349537166666666,36.15046283333333,X
3410,2.20.8.0,92,-5.349537166666666,36.15046283333333,X
3411,2.20.9.0,7,-5.349537166666666,36.15046283333333,X
3412,2.20.9.1,56,-5.349537166666666,36.15046283333333,X
3413,2.20.9.2,58,-5.349537166666666,36.15046283333333,X
3414,2.20.10.0,72,-5.349537166666666,36.15046283333333,X
3415,2.20.11.0,56,-5.349537166666666,36.15046283333333,X
3416,2.20.11.1,53,-5.349537166666666,36.15046283333333,X
3417,2.20.12.0,51,-5.349537166666666,36.15046283333333,X
3418,2.20.12.1,52,-5.349537166666666,36.15046283333333,X
3419,2.20.13.0,42,-5.349537166666666,36.15046283333333,X
3420,2.20.13.1,47,-5.349537166666666,36.15046283333333,X
3421,2.20.14.0,54,-5.349537166666666,36.15046283333333,X
3422,2.20.14.1,41,-5.349537166666666,36.15046283333333,X
3423,2.20.14.2,39,-5.349537166666666,36.15046283333333,X
3424,2.20.15.0,32,-5.349537166666666,36.15046283333333,X
3425,2.20.15.1,29,-5.349537166666666,36.15046283333333,X
3426,2.20.15.2,34,-5.349537166666666,36.15046283333333,X
3427,2.20.16.0,84,-5.349537166666666,36.15046283333333,X
3428,2.20.16.1,27,-5.349537166666666,36.15046283333333,X
3429,2.20.16.2,32,-5.349537166666666,36.15046283333333,X
3430,2.20.17.0,62,-5.349537166666666,36.15046283333333,X
3431,2.20.17.1,57,-5.349537166666666,36.15046283333333,X
3432,2.20.18.0,62,-5.349537166666666,36.15046283333333,X
3433,2.20.19.0,64,-5.349537166666666,36.15046283333333,X
3434,2.20.20.0,49,-5.349537166666666,36.15046283333333,X
3435,2.20.21.0,77,-5.349537166666666,36.15046283333333,X
3436,2.20.21.1,45,-5.349537166666666,36.15046283333333,X
3437,2.20.21.2,43,-5.349537166666666,36.15046283333333,X
3438,2.20.22.0,77,-5.349537166666666,36.15046283333333,X
3439,2.20.22.1,84,-5.349537166666666,36.15046283333333,X
3440,2.20.23.0,62,-5.349537166666666,36.15046283333333,X
3441,2.20.23.1,62,-5.349537166666666,36.15046283333333,X
3442,2.20.24.0,1,-5.349537166666666,36.15046283333333,X
3443,2.20.24.1,35,-5.349537166666666,36.15046283333333,X
3444,2.20.24.2,30,-5.349537166666666,36.15046283333333,X
3445,2.20.25.0,20,-5.349537166666666,36.15046283333333,X
3446,2.20.25.1,92,-5.349537166666666,36.15046283333333,X
3447,2.20.26.0,76,-5.349537166666666,36.15046283333333,X
3448,2.20.27.0,36,-5.349537166666666,36.15046283333333,X
3449,2.20.27.1,34,-5.349537166666666,36.15046283333333,X
3450,2.20.28.0,41,-5.349537166666666,36.15046283333333,X
3451,2.20.28.1,54,-5.349537166666666,36.15046283333333,X
3452,2.20.28.2,50,-5.349537166666666,36.15046283333333,X
3453,2.20.29.0,40,-5.349537166666666,36.15046283333333,X
3454,2.20.29.1,36,-5.349537166666666,36.15046283333333,X
3455,2.20.29.2,44,-5.349537166666666,36.15046283333333,X
3456,2.20.29.3,40,-5.349537166666666,36.15046283333333,X
3457,2.20.30.0,40,-5.349537166666666,36.15046283333333,X
3458,2.20.30.1,46,-5.349537166666666,36.15046283333333,X
3459,2.20.30.2,53,-5.349537166666666,36.15046283333333,X
3460,2.20.31.0,29,-5.349537166666666,36.15046283333333,X
3461,2.20.31.1,32,-5.349537166666666,36.15046283333333,X
3462,2.20.32.0,21,-5.349537166666666,36.15046283333333,X
3463,2.20.32.1,53,-5.349537166666666,36.15046283333333,X
3464,2.20.32.2,41,-5.349537166666666,36.15046283333333,X
3465,2.20.32.3,44,-5.349537166666666,36.15046283333333,X
3466,2.20.33.0,34,-5.349537166666666,36.15046283333333,X
3467,2.20.34.0,36,-5.349537166666666,36.15046283333333,X
3468,2.20.34.1,63,-5.349537166666666,36.15046283333333,X
3469,2.20.34.2,46,-5.349537166666666,36.15046283333333,X
3470,2.20.34.3,48,-5.349537166666666,36.15046283333333,X
3471,2.20.35.0,51,-5.349537166666666,36.15046283333333,X
3472,2.20.35.1,52,-5.349537166666666,36.15046283333333,X
3473,2.20.36.0,21,-5.349537166666666,36.15046283333333,X
3474,2.20.37.0,65,-5.349537166666666,36.15046283333333,X
3475,2.20.38.0,26,-5.349537166666666,36.15046283333333,X
3476,2.21.0.0,35,-5.349537166666666,36.15046283333333,X
3477,2.21.0.1,62,-5.349537166666666,36.15046283333333,X
